user_id,item_name,rating
76561198065220915,Fistful of Frags,3
spanduke,Don't Starve Together,3
76561198115952538,The Way of Life Free Edition,3
76561198163699832,Without Within,5
Sparon,Darksiders II: Deathinitive Edition,2
spect7591,Arctic Combat,3
76561198068640745,The Wolf Among Us,3
76561198031966223,Tom Clancy's Splinter Cell Blacklist,5
FaydOfficial,James Cameron’s Avatar™: The Game,3
Spinafex87,Toribash,3
76561198066255046,Game of Thrones - A Telltale Games Series,5
76561198064563804,Verdun,5
BlackSp00n,Killing Floor,3
soapyshenen,Counter-Strike: Global Offensive,5
JoelFitzpatrick,AirMech,3
pyrulito,Blacklight: Retribution,3
littlelionman16,Age of Empires II: HD Edition,5
76561197966590415,PlanetSide 2,5
bobinaaaaa,Warframe,5
76561198011518463,Half-Life 2,3
PskiDarkness,Magic 2014 ,3
76561198074635811,Killing Floor 2,3
76561198089899736,Banished,3
76561198088881478,Shadowrun: Dragonfall - Director's Cut,3
Stalker669,X3: Terran Conflict,3
76561198097932115,Borderlands 2,5
Malediction,Terraria,3
starrynights,NBA 2K14,5
Stazza19,The Mighty Quest For Epic Loot,5
M1LkyW4y,Dead Island,3
76561198062412699,Turbo Dismount,3
TSGStosh,Left 4 Dead 2,3
76561198051717662,Dungeon Siege III,5
76561198053182488,Far Cry® 3,3
phokin,Garry's Mod,5
zomgCoBfAce,Anarchy Arcade,2
fleshwounda,Starbound,3
BeesYT,Cortex Command,5
BhagPac,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",5
76561198098500523,The Elder Scrolls Online: Tamriel Unlimited,3
suna,8BitMMO,3
76561198084529804,Sid Meier's Civilization V,5
WoonaShark,Awesomenauts,3
iAmToxic,Might & Magic Heroes VII ,1
76561198030972339,"Cook, Serve, Delicious!",3
syntheticflyingfox,Blender 2.77,3
DylanOgle2,Portal 2,3
Tilig,PlanetSide 2,5
llezha,Deus Ex: Mankind Divided™,3
76561198036513236,Blacklight: Retribution,3
76561198064795279,60 Seconds!,3
St3863,Garry's Mod,3
76561198033882565,The Witcher 3: Wild Hunt,3
76561198094933232,Killing Floor,3
76561198009389816,Garry's Mod,3
temporolgaming,Dragons and Titans,3
Gotemlostinme,Kerbal Space Program,5
76561198036352207,Aperture Tag: The Paint Gun Testing Initiative,5
76561198093273236,Kung Fury,3
76561198125059790,Batman™: Arkham Origins,5
76561198071786753,Borderlands 2,3
TheElmoDrop,Fallout 4,5
SpudLord,Verdun,1
58254410,Realm of the Mad God,1
jakCody,Arma 3,5
76561198045183675,Terraria,5
srslym8,H1Z1: King of the Kill,3
76561198078524205,Counter-Strike: Global Offensive,3
TheMightyZingy,To the Moon,3
76561198094831229,Call of Duty: Modern Warfare 2,3
1956aa1,FINAL FANTASY VII,3
Skwoad,POSTAL 2,3
76561198058220261,Garry's Mod,3
76561198079366874,Sid Meier's Civilization IV,3
The_Wiz4rd,Left 4 Dead 2,3
76561198084648996,8BitMMO,1
76561198080713595,Hotline Miami,3
abutlin,Farming Simulator 15,5
star2dog,Garry's Mod,3
TheMagicalFishTaco,The Walking Dead,3
theosly,Mini Metro,1
76561198070239672,Clicker Heroes,3
7656119804075445,Garry's Mod,1
TheRedArrowGaming,Killing Floor 2,3
TheRedColonel,Mirror's Edge,3
76561198065635105,Warframe,3
leweeeeeeee,Deus Ex: Human Revolution - Director's Cut,3
TheShadowCobra,Indie Game: The Movie,3
76561198095224013,Undertale,3
76561198060618380,Castle Crashers,3
ThePurpleGibusMan,Wargame: Red Dragon,3
TheYiyant,Euro Truck Simulator 2,5
76561198045180163,Blacklight: Retribution,3
76561198056592176,XCOM 2,3
76561198041125681,The Bureau: XCOM Declassified,3
76561198141682446,Dead by Daylight,2
76561198062597659,Worms Armageddon,3
76561198081195567,Emily is Away,3
Tinathin,BioShock Infinite,3
tinkybellguy,Far Cry® 3,3
TINYRICKMOTHERFUCKERS,Left 4 Dead 2,3
tinyacb706,Counter-Strike: Global Offensive,3
76561198090227095,ARK: Survival Evolved,3
TITAN1212,FaceRig,3
TITANIUM579,Garry's Mod,3
AmazingAlloy,Unearthed: Trail of Ibn Battuta - Episode 1 - Gold Edition,3
deathhead,The Collider,3
76561198004622964,One Finger Death Punch,3
76561198054745824,PAYDAY 2,5
76561198075307850,Magicka,3
76561198059346705,Call of Duty: Modern Warfare 2,5
76561198063185507,Counter-Strike: Global Offensive,5
TonyTheStoneGiant,Team Fortress Classic,3
76561198090511110,Wolfenstein: The Old Blood ,5
btrab1,Call of Duty: Black Ops III,5
76561198067786864,S.T.A.L.K.E.R.: Shadow of Chernobyl,5
LAGAAK,Garry's Mod,3
trainsmurf,Counter-Strike: Source,5
Bleeq,BioShock Infinite,5
furbslice,PAYDAY 2,5
breezyyyyyyy,APB Reloaded,5
76561198048808239,Rocket League,1
Itsxave,Dark Souls: Prepare to Die Edition,3
76561198081973813,Crusader Kings II,3
triote50,Spiral Knights,3
76561198072983863,Just Cause 2,3
chenhua,Blade Symphony,1
76561198013573604,Bloons TD5,5
ttypo,Super Hexagon,3
mad_dog_99,Unturned,5
76561198051719220,Eternal Senia,5
76561198071890487,Nether,5
76561198026907324,Tomb Raider,3
76561198147605939,Plague Inc: Evolved,3
zzoptimuszz,Dirty Bomb,5
GearShift,Dead Island: Epidemic,5
17829463213,Missing Translation,3
76561198100158363,Counter-Strike: Global Offensive,5
76561198065433273,War Thunder,5
76561198056568461,Transformice,3
76561197980834629,Dishonored,5
76561198040184950,Hotline Miami,3
V4Vendettas,The Binding of Isaac,3
76561198066739743,Saints Row IV,3
Vanillabun,"Warhammer® 40,000™: Dawn of War® II – Retribution™",5
76561198059052337,Batman: Arkham City GOTY,3
mmati07,Monaco,3
76561198073041914,Burnout Paradise: The Ultimate Box,3
TheOnlyVelvet,Starbound,5
76561198079278403,Counter-Strike: Global Offensive,3
TheOneAndOnlyVinylScratch,DayZ,3
nexusthedarkpegasus,Mount & Blade: Warband,5
76561197964753680,Arma 2: Operation Arrowhead,5
vipersun,The Elder Scrolls V: Skyrim,3
vixieys,STAR WARS™ Jedi Knight: Jedi Academy™,3
76561198071234865,FlatOut: Ultimate Carnage,5
7656319335278779,Clicker Heroes,5
ghirq,Awesomenauts,5
NoculusRift,Counter-Strike: Global Offensive,3
warawich,"Warhammer® 40,000™: Dawn of War® II",3
STEAM0082987612,Mitos.is: The Game,2
crispysharp,PAYDAY: The Heist,2
Watane_,Counter-Strike Nexon: Zombies,5
Way2Saltyyy,Rising World,2
Weaselbeast,Rust,2
76561198098955388,Watch_Dogs,5
Ojandora,HAWKEN,5
AnOddBandit,The Expendabros,3
76561198061971210,Garry's Mod,1
LUK3Gaming,8BitMMO,4
chocolate_fudge,Natural Selection 2,3
ItsLeithal,Spiral Knights,3
whynotpink,Tom Clancy's H.A.W.X. 2,1
76561198042918873,Unturned,2
thewhk,Counter-Strike: Global Offensive,3
seuseupai,Divinity: Original Sin (Classic),5
76561198087992251,The Walking Dead,1
thermo456,Counter-Strike: Global Offensive,3
Quadriladder,Chivalry: Medieval Warfare,3
SuperVegito45,Rust,5
76561198102278381,Don't Starve,3
76561198059607160,Unturned,5
doyourdooty,PlanetSide 2,5
76561198053795491,Counter-Strike: Global Offensive,3
76561198070714959,Pixel Piracy,3
mynameisalexandimcool,The Beginner's Guide,3
Paladin69,Grand Chase,1
overrusedmale,Dead by Daylight,3
djjaraxxus,Loadout,5
HoxtonBreakOutNet,Ford Racing 3,3
L0RDVAD3R,Unturned,3
xtraincs,Nether,5
dethonador,Grand Theft Auto IV,5
76561198063593160,Trove,3
76561198076336866,Garry's Mod,3
76561198067326494,Fistful of Frags,3
76561198084544554,Warframe,3
XCLASSIKS,Warframe,5
ArmyOfFreedom,Dirty Bomb,5
YakuzaLeader,Garry's Mod,3
76561198024894178,Loadout,3
noah98,Cry of Fear,3
76561198045722351,Strike Suit Zero,3
DurryMunch,Counter-Strike: Condition Zero,2
76561198047600764,Counter-Strike: Global Offensive,5
76561198064117221,Left 4 Dead 2,3
InjectingMarijuanas,Double Action: Boogaloo,3
76561198058412282,"Papers, Please",3
76561198082220592,Dying Light,3
1440454,Boring Man - Online Tactical Stickman Combat,3
76561198046804355,PAYDAY 2,3
brockless,POSTAL 2,3
76561198086721852,AirMech,5
f0rce_aus,Counter-Strike: Global Offensive,1
sirnephilim,Shadow Warrior Classic (1997),3
76561198036349629,PAYDAY: The Heist,3
76561198083185396,Just Cause 2,3
Zejus,Realm of the Mad God,3
76561197972452208,RIFT,5
vschutz,Unturned,3
EVERGRAS,Counter-Strike: Global Offensive,2
76561198016761283,7 Days to Die,1
OnePieceAce,Bastion,3
yournansbanana,Spore,5
76561198081125684,Portal 2,5
76561198058473103,APB Reloaded,3
ZingChickenWings,Godus Wars,5
76561198043979877,Outlast,3
matteth7,Counter-Strike: Global Offensive,5
76561198042297860,The Evil Within,5
Zugwars,Goat Simulator,5
bbl10,Deus Ex: Human Revolution - Director's Cut,5
FeelMyBeard,Stranded Deep,2
76561198089965977,Mirror's Edge,3
76561198050358552,Company of Heroes 2,5
st0p-stalk,Dungeon Defenders,3
ramramram,"Warhammer® 40,000™: Dawn of War® II – Retribution™",3
awesomedud,Sonic & All-Stars Racing Transformed,3
76561198092626023,Orcs Must Die!,3
snowypadre,Rocksmith 2014,3
DanTheMan1568,Poker Night 2,1
76561198096133548,The Elder Scrolls III: Morrowind,3
76561198061225607,eXceed 3rd - Jade Penetrate Black Package,5
76561198069295430,The Elder Scrolls V: Skyrim,3
76561198062282416,Enemy Front,2
HybridSeizure,Vanishing Realms,5
76561198078111795,Portal,1
2EzRogueDH,Riders of Icarus,1
sticky1770,Seduce Me the Otome,2
DankThrower420,Dear Esther,3
76561198097227741,Ultra Street Fighter IV,3
Ugh-ZanV,DayZ,3
76561198071484916,Company of Heroes 2,3
tgspy312,R.U.S.E,3
76561198015050660,Far Cry® 3,1
76561198121991182,Counter-Strike: Global Offensive,3
76561198017921179,Quake,1
ColicSpartan443,Broken Age,1
76561198097623724,Afterfall InSanity Extended Edition,2
theneiljoseph,Killing Floor,3
rootEnginear,"Sir, You Are Being Hunted",4
76561198060530197,Day One: Garry's Incident,2
WattsieT,Dishonored,5
76561197986188587,PAYDAY 2,3
76561198093468038,F1 2014,1
76561198044718459,No Man's Sky,2
datepicbruhdoh,Sid Meier's Civilization V,5
76561198076542620,Mafia II,3
shnad,PAYDAY 2,3
76561198280059944,Braid,3
invokerus,Scribblenauts Unmasked,1
76561198062164783,Mark of the Ninja,5
cyclacious,Master Spy,5
d3r3q2e23,Call of Duty: Modern Warfare 2,3
tuckismad,Baldur's Gate: Enhanced Edition,3
76561197960909955,Tales from the Borderlands,5
Jantoz,7 Days to Die,2
beuy,Counter-Strike,3
judgefudge101,The Walking Dead,5
dangermouse3,Planet Explorers,2
Technosis,America's Army 3,3
76561197986214624,Dustforce,3
76561197986678875,DayZ,4
Sitchy,Canyon Capers,1
76561197988832553,Despair,3
76561197990498142,The Forest,5
funcountry,Firewatch,3
rushworld99,Bejeweled 3,1
worldshader,Tropico 4,5
76561197994242039,Anno 2070,3
76561197996957782,Call of Duty: Modern Warfare 3,2
76561197997056013,DOOM 3: BFG Edition,5
cyberpunkone,Offworld Trading Company,2
m0ey,Enforcer: Police Crime Action,2
repdota,Counter-Strike: Global Offensive,3
ifiwasasian,ORION: Prelude,5
gboxmedia,Stronghold HD,2
76561198000733744,Arma 3,3
Bashrrr,Portal 2,3
76561198001898634,Counter-Strike: Global Offensive,5
revalation90,Kung Fu Strike: The Warrior's Rise,1
lvl85rouge,BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien,3
randymustache,DayZ,1
76561198003702006,Insaniquarium! Deluxe,1
gummyfrog,The Elder Scrolls V: Skyrim,2
76561198004058147,Forge Quest,5
empirestate96,Half-Life 2: Deathmatch,5
76561198004200104,Dying Light,3
rufus5x,PAYDAY 2,3
jointkicker,Game of Thrones - A Telltale Games Series,3
joeljoeljoeljoel,Might & Magic: Heroes VI,3
benmurph,The SKIES,3
76561198007161112,Intrusion 2,1
76561198007874509,The Binding of Isaac: Rebirth,3
76561198008026450,Thief,3
76561198008026969,Dark Souls: Prepare to Die Edition,2
76561198009198597,Star Conflict,3
76561198009553196,Garry's Mod,3
Dantazor,Dead Island,3
onshypnos,Binary Domain,2
Jakles,Dishonored,5
mangledopopop,POSTAL 2,3
76561198012014419,Spiral Knights,3
enchantress82,Age of Empires Online,5
NeverfailGaming,E.Y.E: Divine Cybermancy,3
CTrem,Of Orcs And Men,5
haungaraho,BIT.TRIP CORE,1
RED_SHIFT7,Portal 2,5
BoomerBacon,PAYDAY 2,3
76561198015460867,Quake Live,5
76561198015943925,Hotline Miami,5
76561198016564178,Fallout,3
76561198016594121,The Elder Scrolls V: Skyrim,3
LoneHamish,Call of Duty: Modern Warfare 3,5
76561198017436335,Call of Duty: Black Ops II,3
6ex6ex6ex,Fallen Enchantress: Legendary Heroes,3
shadowmakenshi,Cubemen,3
yiba,Surgeon Simulator,5
fire020,Five Nights at Freddy's 2,3
leafshinobi,Executive Assault,2
76561198019548281,SPY Fox in: Dry Cereal,3
76561198019660305,Secret of the Magic Crystal,3
76561198020181605,Hamilton's Great Adventure,5
76561198020577418,Tribes: Ascend,5
Madschnapps,Super Hexagon,3
76561198021048954,"Papers, Please",3
gizzy124,LEGO® MARVEL Super Heroes,3
meeeechull,Europa Universalis III,3
76561198022557250,Bastion,3
76561198022559040,Rogue Continuum ,3
larrythelawnmower,Castle Crashers,3
DoLLaRzz,Men of War: Assault Squad,3
76561198023374983,PAYDAY 2,3
hengfadeng,No Man's Sky,2
76561198023508728,Anarchy Arcade,1
skbooty,Killing Floor,1
Lomasbrah,Just Cause 2,5
Singeaninja,Car Mechanic Simulator 2014,2
AFatDwarf,The Beginner's Guide,5
natz_ormsby,Godus,2
RestingPeices,Need for Speed: Hot Pursuit,1
chainsawseverywhere,Killing Floor 2,5
76561198026340395,Garry's Mod,3
SovietskieKivi,Oddworld: Stranger's Wrath HD,5
alexanderjb,STAR WARS™ Republic Commando,5
76561198027221854,Garry's Mod,3
max10,AirMech,5
Lenzarious,Arma 3,5
76561198027765379,Transistor,3
76561198028107980,Kerbal Space Program,5
76561198028111832,War Thunder,2
brenny8,Space Engineers,5
flammedjordan,Anachronox,3
MrBandonkaDonk,Garry's Mod,3
76561198030350231,Grand Theft Auto V,3
Lone_walker,ZOMBI,1
InsanityAtHeart,Contrast,5
getrichordieapleb,DayZ,5
76561198032837913,STAR WARS™ Battlefront™ II,3
76561198033133255,The Ship,3
hective,PAYDAY 2,5
76561198034829571,Counter-Strike: Source,3
76561198034857562,DayZ,3
cxiec1,Outlast,1
76561198035344392,Portal 2,5
Jean-Leon,Surgeon Simulator,3
insidour,Goat Simulator,3
76561198036142900,Dear Esther,3
moowaffles,Metro 2033,5
76561198036848944,APB Reloaded,1
Glype,Unturned,3
swag3333232,Warframe,5
76561198037157290,The Forest,3
76561198037293725,War of the Roses,5
85675356434565434,Batman: Arkham City GOTY,3
shzh01,Shovel Knight,3
BUYTDHDJKLJKGYSH,Dirty Bomb,2
rooseph,Cry of Fear,3
CentrelinkRejectedMe,Tropico 4,5
Eirpmav,The Binding of Isaac,3
76561198039191658,"House of 1,000 Doors - Family Secrets",3
76561198039328649,GunZ 2: The Second Duel,3
ponnjie,STAR WARS™ Jedi Knight: Jedi Academy™,3
shuttah627,Gunpoint,5
76561198039780217,To the Moon,3
76561198039900276,Nether,5
76561198040079026,Red Faction: Guerrilla Steam Edition,5
76561198040149411,Heroes & Generals,5
DarrenDingo,A Bird Story,5
76561198040335971,Rogue Legacy,3
76561198040641988,PAYDAY 2,3
saintino,Portal Stories: Mel,3
76561198040697106,Year Walk,3
76561198040951559,War of the Roses,1
wealthybigpenis69,Counter-Strike: Source,5
76561198041134831,Kinetic Void,3
detcaderm5,Goat Simulator,5
stormman176,Supreme Commander,5
NeonSabre,Torchlight II,5
76561198041815803,Garry's Mod,3
DeceitfulPhoenix,The Binding of Isaac: Rebirth,5
76561198042171301,The Walking Dead: Season Two,3
salt_peppered,Terraria,5
76561198042266501,Chivalry: Medieval Warfare,3
zaukster,Rise of Nations: Extended Edition,5
mexicantaco,Fistful of Frags,5
76561198042684717,Football Manager 2016,5
76561198042743118,Super Hexagon,3
76561198042856696,Total War: ROME II - Emperor Edition,3
That_Chap,Forsaken Fortress Strategy,2
RAYNNNISREADY,Call of Duty: Black Ops III,3
76561198043452448,OmniBus,3
anarchyjr,Left 4 Dead 2,5
magmantis,Company of Heroes 2,5
75k12,Tadpole Treble,5
I_Is_Spider,Crusader Kings II,1
nimwashere,Unreal Tournament 2004,3
Wazkick3n,PlanetSide 2,1
Ilikesalad,Far Cry® 3,2
orangemuffin,Cargo! - The quest for gravity,3
ThereInTheTrees,Blacklight: Retribution,5
achthenuts,Floating Point,3
bigboogaloo,America's Army: Proving Grounds,2
meekaplier,Robocraft,3
uprisingreaperx,Child of Light,3
76561198044593988,CastleMiner Z,3
76561198044602692,Garry's Mod,3
SoenBR,Just Cause 2,5
Mikkyb,FTL: Faster Than Light,3
76561198044890018,Garry's Mod,3
MrCalvino,Half-Life,3
theprettybunch,Gotham City Impostors: Free To Play,2
76561198045080203,NBA 2K15,3
M16Vampire,Mount & Blade: With Fire and Sword,3
76561198045266632,To the Moon,5
thisismygifturl,Warframe,3
buzyx,You Have to Win the Game,3
coztenza,Dustforce,3
76561198045477018,Garry's Mod,5
oio20199,Unturned,3
randomnumbers217,Arma 2: Operation Arrowhead,3
ProfChadington,Goat Simulator,2
Schlongbergsachs,PAYDAY 2,3
subwooper,Garry's Mod,3
76561198046211301,Dead Island: Epidemic,3
76561198046474248,Faerie Solitaire,5
WishForNight,MX vs. ATV Supercross Encore,2
trollviper,Unturned,3
76561198046508397,Fieldrunners,1
beepboopbop,Dragons and Titans,5
76561198046767905,Neverwinter,5
liambull,War Thunder,3
DequanBeatz,Dungeons of Dredmor,5
jellyblobofdoom,Prison Architect,1
coolarj1st,Unturned,3
76561198047204024,Guacamelee! Gold Edition,5
TuakyGuy,State of Decay,5
clivepalrner,Garry's Mod,3
76561198047491592,Pixel Piracy,3
someoneonly,The Forest,5
76561198047666453,Cities: Skylines,3
hughloscher,The Elder Scrolls V: Skyrim,3
76561198048016956,Chivalry: Medieval Warfare,2
76561198048018550,Unturned,3
76561198048121441,Garry's Mod,5
TheJaguar8,Garry's Mod,3
76561198048240622,Tomb Raider: Anniversary,5
76561198048416962,Kung Fury,5
Jordanmuss,The Stanley Parable,3
76561198048437384,Toribash,3
76561198048506749,Football Superstars,1
turtle234,Terraria,5
76561198048693328,City of Steam: Arkadia,3
76561198048746179,R.U.S.E,3
76561198048930835,DayZ,1
dudushang,Games of Glory,2
code10009,Octodad: Dadliest Catch,3
76561198049128211,The Elder Scrolls V: Skyrim,5
76561198049130969,Fallout: New Vegas,3
cybersmash,Mount & Blade: Warband,5
76561198049458838,Counter-Strike: Global Offensive,1
76561198049752064,Call of Duty: Modern Warfare 3,3
llewi38,Hotline Miami,3
76561198049951905,Borderlands 2,1
KevenIsagaycunt,Saints Row IV,5
76561198050045403,Sid Meier's Civilization V,3
76561198050156029,Unturned,3
76561198050183548,Garry's Mod,3
76561198050251472,FTL: Faster Than Light,3
lunaqua,Medieval II: Total War,5
76561198050403073,Half Minute Hero: Super Mega Neo Climax Ultimate Boy,3
sddfg024bzarfgdg,The Walking Dead: Season Two,5
76561198051317151,Warframe,3
76561198051909025,STAR WARS™ Battlefront™ II,5
76561198052395455,Little Inferno,3
jamestheboss55,How to Survive,3
givemesomeheadgivemesomehead,Nosferatu: The Wrath of Malachi,1
mummbles1991,Adam's Venture Chronicles,2
76561198052823187,Age of Empires II: HD Edition,3
76561198052853176,Metro: Last Light Redux,3
thekushcorner,Unturned,3
aidanalvarez,Geometry Dash,5
koiwa-pranis,Relic Hunters Zero,3
frostold,Squad,2
fluttershy_by_punipaws-d5szfuc,Mitos.is: The Game,3
fracler,Tales from the Borderlands,5
76561198053709304,Awesomenauts,5
PidermanLePickle,Outlast,3
76561198053854121,Super Hexagon,5
HarryParana,Professional Farmer 2014,3
76561198053980810,Don't Starve Together,3
pikro_99,State of Decay,3
phrenicschizo,The Elder Scrolls V: Skyrim,3
76561198054280666,Tribes: Ascend,3
76561198054291187,Borderlands 2,3
76561198054326721,Portal 2,3
vfnlBGVobN,Call of Duty: Black Ops II,3
76561198054883833,Dead Island: Epidemic,3
76561198054997013,H1Z1: Just Survive,5
sickkunt007,Saints Row: The Third,1
Wolf8981,Hammerwatch,3
76561198055252076,The Elder Scrolls V: Skyrim,3
Mockism,The Elder Scrolls V: Skyrim,3
76561198055527607,Mount & Blade: Warband,3
76561198055545996,Ori and the Blind Forest,5
ehekatI,Hitman 2: Silent Assassin,3
wuzzyboy-tf2-trader,PAYDAY 2,3
76561198055764339,Counter-Strike: Global Offensive,5
13305678912,Portal,3
deadfull,PlanetSide 2,3
76561198056014188,Garry's Mod,2
76561198056037364,Unturned,5
76561198056241117,Loadout,3
76561198056429344,Dead Island,3
SydneyKerley,Insurgency,1
pjohnston236,Combat Arms,2
76561198056931853,Vapour,3
UnseenPrecision,Garry's Mod,5
2080308,Rising World,3
76561198057058249,The Binding of Isaac: Rebirth,5
BosGiggs,"Papers, Please",3
cronix0,Surgeon Simulator,2
exilecs,DARK SOULS III,3
mass232,FINAL FANTASY XIV: A Realm Reborn,3
76561198057592648,DayZ,3
76561198057612284,Dragon Nest,3
76561198057617545,Cry of Fear,1
76561198057636972,Borderlands 2,3
rladudals,Dragon Age: Origins - Ultimate Edition,3
Busterfool,PAYDAY 2,5
abcadz123,PAYDAY 2,3
scruffy441,The Binding of Isaac: Rebirth,5
lachlantatton,The Culling,3
ausabotage,Unturned,3
76561198058043550,Garry's Mod,5
